ankle_horiz_fwd,ankle_vert,ankle_horiz_lateral,leg_horiz_fwd,leg_vert,leg_horiz_lateral,trunk_horiz_fwd,trunk_vert,trunk_horiz_lateral,Label
-383,931,277,-963,101,111,184,980,38,0
-383,941,257,-954,101,141,184,1000,38,0
-383,931,267,-963,111,141,174,1019,58,0
-373,911,287,-972,111,151,155,1009,48,0
-383,941,287,-972,111,151,174,980,48,0
-383,921,287,-954,120,131,155,1009,67,0
-404,921,306,-945,111,141,174,1000,29,0
-393,931,287,-954,111,131,174,1000,48,0
-393,921,297,-963,120,141,184,980,48,0
-383,931,277,-954,111,121,184,1019,38,0
-383,921,287,-936,92,131,174,990,58,0
-393,931,257,-936,92,131,165,990,58,0
-373,931,297,-963,120,111,165,1009,48,0
-373,931,267,-972,111,131,174,1000,48,0
-373,931,277,-972,111,131,165,1000,67,0
-383,921,287,-945,129,141,184,1009,67,0
-383,931,297,-963,111,131,184,990,67,0
-404,931,287,-954,111,121,174,1009,58,0
-373,931,277,-963,129,101,174,1009,38,0
-373,911,297,-963,129,101,184,1000,48,0
-383,911,277,-963,111,141,165,1009,58,0
-383,931,287,-972,120,131,165,1000,38,0
-393,941,277,-954,101,121,155,1000,58,0
-393,941,277,-954,101,121,155,1000,58,0
-383,931,277,-954,111,121,155,1009,48,0
-383,931,277,-963,111,171,184,990,67,0
-383,911,287,-954,111,111,174,1000,38,0
-393,931,287,-972,83,141,174,1000,38,0
-393,931,297,-954,101,151,184,990,67,0
-393,921,277,-963,120,161,165,1009,58,0
-393,921,306,-963,101,141,174,1000,48,0
-383,921,277,-972,101,131,184,990,58,0
-383,921,277,-963,111,111,184,971,58,0
-404,911,287,-954,111,131,165,1009,38,0
-373,921,287,-954,111,131,174,990,38,0
-393,941,287,-945,111,121,165,1000,48,0
-383,941,277,-972,101,131,165,1000,48,0
-393,941,297,-954,101,131,184,990,58,0
-383,931,297,-954,101,141,165,1000,87,0
-383,921,277,-963,111,121,174,1000,38,0
-383,921,297,-945,101,131,194,990,58,0
-383,921,277,-963,111,151,194,971,67,0
-383,921,277,-954,111,111,184,1009,48,0
-404,931,287,-954,111,131,174,1000,67,0
-383,941,267,-963,120,111,165,1009,67,0
-383,911,287,-963,111,161,184,1019,48,0
-383,931,287,-963,101,121,174,990,58,0
-373,931,287,-954,111,121,165,1009,67,0
-373,931,287,-954,111,151,184,1000,48,0
-383,931,267,-954,111,131,184,1000,48,0
-373,931,287,-954,101,151,155,1019,67,0
-383,921,267,-963,111,131,174,1009,58,0
-393,931,287,-963,120,121,184,990,58,0
-404,950,267,-954,101,151,174,1000,58,0
-393,931,287,-963,111,131,174,1000,48,0
-393,931,287,-963,111,171,155,990,48,0
-393,931,277,-954,120,121,165,1009,67,0
-383,921,287,-954,111,121,174,1009,38,0
-383,921,277,-954,92,141,174,990,58,0
-383,921,277,-954,120,101,174,980,67,0
-414,941,277,-963,111,141,184,1009,77,0
-383,921,297,-963,111,131,165,1000,48,0
-383,941,297,-972,120,151,174,980,58,0
-373,921,306,-945,101,141,174,1000,58,0
-393,921,297,-963,111,141,165,990,67,0
-393,921,297,-963,101,111,165,1000,48,0
-383,931,297,-963,111,131,165,1000,48,0
-393,921,287,-963,120,131,165,1000,58,0
-393,921,287,-963,120,141,184,1000,77,0
-373,921,267,-945,120,111,174,1000,87,0
-383,931,277,-963,101,121,165,990,58,0
-383,931,277,-954,111,131,165,990,58,0
-373,931,277,-963,111,111,174,1000,58,0
-393,931,287,-945,120,111,174,1000,58,0
-393,931,287,-972,111,121,165,1019,29,0
-383,941,267,-954,120,141,174,1000,67,0
-383,931,287,-963,101,111,174,1000,48,0
-383,931,287,-963,111,121,174,1000,48,0
-393,921,297,-963,111,121,174,990,38,0
-383,911,277,-954,111,141,155,990,67,0
-383,941,297,-945,120,121,165,1000,58,0
-383,931,297,-963,111,121,184,1009,48,0
-393,931,287,-963,111,131,184,1000,58,0
-383,921,287,-954,120,121,165,1009,67,0
-393,921,287,-954,101,121,165,1019,87,0
-383,941,287,-963,101,131,174,990,58,0
-373,911,277,-963,101,151,155,1000,67,0
-373,931,277,-963,101,151,184,990,67,0
-383,921,297,-945,111,131,174,1000,58,0
-383,911,287,-963,111,131,165,1000,67,0
-383,931,297,-954,101,131,174,990,67,0
-373,921,287,-954,120,131,174,1000,48,0
-383,931,297,-954,120,131,165,1000,58,0
-373,921,267,-972,111,90,174,990,48,0
-373,911,297,-954,101,121,174,990,67,0
-373,931,277,-963,111,141,174,1009,58,0
-373,931,277,-954,101,131,174,1009,87,0
-404,931,297,-954,101,141,174,1000,58,0
-393,941,267,-954,120,131,165,1009,67,0
-383,921,277,-963,111,141,165,1000,58,0
-373,911,287,-963,111,141,174,990,87,0
-393,941,297,-954,120,101,165,1000,58,0
-383,941,277,-954,111,141,165,1009,58,0
-373,931,277,-945,111,111,174,1000,58,0
-383,921,267,-954,111,121,165,1019,58,0
-393,921,287,-963,120,141,184,990,58,0
-393,931,257,-954,111,131,184,990,58,0
-393,921,287,-954,101,121,174,1009,77,0
-383,941,297,-972,101,121,165,1000,38,0
-383,931,297,-954,101,131,184,990,67,0
-393,931,277,-954,111,131,165,1019,48,0
-393,931,277,-945,101,131,174,1009,67,0
-393,931,267,-963,111,131,174,990,67,0
-383,921,297,-963,120,111,165,1000,77,0
-373,911,277,-954,101,141,184,1000,58,0
-393,921,287,-963,111,131,174,990,77,0
-373,901,297,-954,111,121,165,1009,58,0
-383,921,297,-945,111,141,165,1000,48,0
-383,911,277,-954,120,131,174,990,58,0
-393,921,287,-981,120,131,165,1019,58,0
-393,931,287,-963,111,121,174,1009,38,0
-393,950,277,-963,111,131,184,990,48,0
-373,941,277,-945,101,141,155,1000,48,0
-373,931,267,-963,111,111,174,1000,58,0
-383,921,287,-954,92,141,174,1009,48,0
-393,931,277,-972,120,141,165,1000,67,0
-393,921,277,-954,111,111,184,1009,48,0
-383,941,277,-954,92,131,194,980,67,0
-383,931,287,-972,111,121,174,1000,67,0
-393,941,297,-954,111,141,174,1009,77,0
-404,921,287,-954,101,121,174,990,48,0
-383,921,287,-963,101,151,165,1009,77,0
-393,921,297,-963,101,151,165,1000,67,0
-393,921,297,-972,111,131,174,980,67,0
-383,931,306,-963,111,151,174,1009,67,0
-383,941,287,-963,120,141,174,1019,58,0
-383,921,277,-963,111,111,184,1000,38,0
-393,921,297,-954,111,131,184,990,77,0
-393,931,277,-963,120,121,174,990,87,0
-393,921,277,-963,101,121,174,1000,58,0
-393,911,277,-954,92,111,165,1000,77,0
-383,911,287,-954,111,161,165,1000,77,0
-383,931,306,-954,101,151,155,1019,48,0
-373,921,287,-963,120,151,165,1009,58,0
-404,941,267,-954,111,121,165,1009,58,0
-383,941,267,-954,111,121,174,1000,67,0
-373,941,267,-963,111,141,194,1000,77,0
-373,911,277,-954,120,131,194,1000,77,0
-383,921,267,-972,101,131,165,1000,67,0
-393,931,287,-972,101,131,165,1000,67,0
-404,941,297,-954,101,131,174,1000,67,0
-383,921,287,-954,111,111,174,990,58,0
-383,931,297,-963,120,141,165,1009,58,0
-393,931,297,-954,111,141,165,1009,58,0
-393,941,277,-945,120,111,184,1000,58,0
-383,911,287,-954,92,121,174,990,67,0
-383,901,297,-963,111,141,184,1000,67,0
-393,931,287,-954,111,131,184,1000,77,0
-383,931,287,-954,101,131,165,990,67,0
-393,911,287,-963,111,121,184,990,67,0
-404,931,287,-954,120,111,174,1009,67,0
-393,921,277,-954,101,141,155,1000,67,0
-373,941,267,-954,111,161,174,990,58,0
-393,931,287,-945,101,141,165,1000,77,0
-383,921,287,-954,111,161,155,1000,67,0
-373,931,257,-954,111,131,174,990,58,0
-383,921,277,-963,111,131,165,990,67,0
-373,911,297,-963,111,121,165,1019,67,0
-373,921,277,-954,101,141,194,990,58,0
-393,931,287,-963,92,151,184,1000,67,0
-393,921,287,-963,111,121,174,1009,77,0
-383,911,297,-954,101,141,165,1009,58,0
-373,911,287,-963,120,121,174,990,77,0
-383,921,277,-945,92,151,165,1000,67,0
-383,921,306,-954,111,141,165,1000,48,0
-383,921,267,-954,101,141,184,980,58,0
-393,911,297,-963,111,151,165,1009,58,0
-393,911,297,-963,111,111,194,990,58,0
-383,931,287,-954,111,141,184,990,58,0
-373,931,277,-963,111,121,165,1009,58,0
-383,911,297,-963,111,121,184,1009,67,0
-393,921,267,-963,101,141,184,1019,48,0
-363,941,297,-954,92,131,165,990,77,0
-363,941,297,-954,120,141,184,1000,38,0
-383,921,287,-954,111,131,184,990,58,0
-383,931,277,-954,111,131,165,1000,77,0
-373,921,287,-945,111,131,174,1009,87,0
-404,931,297,-954,120,111,174,990,48,0
-404,931,297,-945,101,131,155,1000,58,0
-383,921,277,-972,111,131,184,1009,48,0
-383,931,277,-954,111,121,194,980,67,0
-404,931,267,-954,92,141,174,1000,77,0
-393,911,287,-954,111,141,174,1000,38,0
-383,921,297,-963,111,121,174,990,48,0
-383,921,297,-954,111,131,174,1000,58,0
-373,931,277,-945,120,131,165,1000,38,0
-393,950,267,-954,120,141,184,990,67,0
-383,931,277,-945,120,101,165,990,58,0
-373,901,297,-954,101,121,165,990,48,0
-383,931,277,-963,120,131,184,980,67,0
-383,921,287,-963,101,111,174,1009,58,0
-393,941,267,-963,101,131,174,1009,58,0
-393,931,267,-954,101,141,174,980,58,0
-393,921,297,-945,101,131,174,1009,67,0
-393,911,297,-954,101,131,165,1019,48,0
-383,931,277,-954,101,131,184,980,48,0
-383,921,277,-954,111,131,174,1009,77,0
-393,931,297,-963,101,141,194,990,58,0
-383,921,277,-963,120,131,174,990,48,0
-393,931,297,-954,120,141,165,1000,58,0
-404,950,287,-963,111,141,165,1000,58,0
-383,911,287,-972,111,111,184,1009,29,0
-383,931,267,-954,101,151,184,1009,29,0
-373,921,277,-963,120,141,165,990,58,0
-393,921,287,-954,120,131,174,1000,38,0
-373,911,277,-945,101,121,184,980,58,0
-383,931,277,-972,111,131,184,1000,58,0
-393,921,316,-954,101,141,174,1009,67,0
-383,931,287,-954,111,151,184,990,38,0
-414,931,297,-963,101,151,174,1000,67,0
-363,921,297,-954,111,131,184,1000,67,0
-393,921,287,-954,111,131,184,990,77,0
-383,931,306,-954,120,101,174,1009,58,0
-373,931,287,-963,111,121,174,1000,58,0
-383,921,287,-963,111,131,184,1000,58,0
-383,911,287,-963,101,121,165,1009,58,0
-383,911,287,-963,111,131,174,1009,29,0
-383,931,267,-963,120,141,194,990,58,0
-393,921,287,-945,120,121,165,1000,58,0
-373,901,277,-954,101,131,184,1000,48,0
-393,921,287,-954,101,121,203,980,87,0
-393,931,267,-954,111,121,165,1000,67,0
-393,931,277,-954,101,151,174,1009,48,0
-393,931,287,-954,101,121,194,990,67,0
-383,921,277,-963,111,131,174,1009,77,0
-393,931,277,-954,111,141,184,1009,38,0
-373,931,287,-945,83,121,174,990,58,0
-393,921,287,-963,111,131,184,980,38,0
-383,921,277,-963,111,121,184,1000,48,0
-383,921,297,-963,101,131,184,990,77,0
-383,931,297,-954,101,141,165,1000,77,0
-373,921,287,-963,111,151,184,1009,58,0
-383,911,297,-963,92,141,194,980,48,0
-373,921,277,-954,101,131,165,1009,48,0
-404,921,287,-954,120,121,184,1009,67,0
-383,901,287,-954,101,141,184,990,67,0
-393,931,287,-954,120,151,165,1009,67,0
-383,931,267,-963,111,121,174,1009,38,0
-383,921,267,-954,101,121,184,980,67,0
-383,931,267,-954,101,131,165,1000,67,0
-383,931,287,-945,101,131,165,1000,48,0
-393,921,297,-954,101,131,194,990,77,0
-404,931,277,-963,101,141,174,990,48,0
-393,921,297,-963,111,151,184,1000,48,0
-383,921,277,-954,111,121,174,990,58,0
-383,931,287,-954,92,141,165,1009,58,0
-383,931,287,-954,111,131,184,1000,58,0
-383,941,277,-963,120,151,174,990,48,0
-373,911,287,-954,101,131,184,990,67,0
-393,921,287,-963,111,131,184,1009,48,0
-393,921,287,-954,101,141,184,1009,48,0
-383,911,277,-954,111,151,174,1000,67,0
-383,931,257,-963,101,141,174,1000,67,0
-373,921,297,-963,111,121,174,990,48,0
-393,931,297,-963,111,121,165,1009,48,0
-393,941,267,-954,111,121,184,1009,67,0
-393,931,277,-963,111,121,184,1009,67,0
-373,921,277,-963,120,121,174,980,77,0
-393,941,287,-954,101,131,165,990,58,0
-383,931,297,-954,101,131,174,1009,58,0
-393,931,287,-972,120,141,184,990,67,0
-383,921,277,-963,111,131,165,1000,67,0
-404,921,287,-954,111,131,174,1009,58,0
-393,941,297,-954,111,131,184,990,58,0
-393,911,277,-954,111,131,155,1009,77,0
-373,931,277,-963,101,121,174,1009,48,0
-383,921,297,-972,101,131,174,990,58,0
-383,921,297,-954,120,151,174,990,58,0
-383,911,287,-954,111,121,184,1009,67,0
-383,941,287,-954,101,131,174,1009,58,0
-383,911,297,-963,120,131,165,1009,67,0
-373,911,287,-963,101,121,174,1000,48,0
-383,911,297,-954,101,141,184,990,48,0
-393,931,277,-963,111,121,165,1000,77,0
-383,931,277,-954,101,121,174,1009,87,0
-383,931,277,-954,111,131,184,990,77,0
-383,931,297,-954,111,141,174,1000,87,0
-393,931,287,-954,101,151,174,1009,38,0
-393,921,297,-963,111,121,184,990,77,0
-393,931,287,-954,92,151,184,1000,67,0
-383,921,306,-963,120,131,184,1000,67,0
-393,941,287,-954,111,121,184,980,67,0
-393,931,287,-963,111,131,165,1000,67,0
-373,941,267,-963,111,131,174,980,77,0
-373,941,267,-963,111,141,174,980,77,0
-404,931,287,-954,111,121,155,1000,77,0
-373,921,277,-954,101,151,174,1009,58,0
-393,921,277,-963,101,151,174,1000,67,0
-383,941,287,-954,111,121,174,990,77,0
-404,931,277,-954,111,131,174,1009,58,0
-393,921,297,-963,120,111,184,990,67,0
-383,921,287,-963,111,111,174,1000,77,0
-373,901,297,-963,101,141,165,1000,67,0
-383,931,287,-963,101,131,174,990,67,0
-373,911,277,-954,101,151,174,1000,58,0
-393,931,287,-972,111,131,184,1009,77,0
-393,931,287,-945,111,141,174,1000,58,0
-383,931,287,-963,120,141,165,1000,77,0
-393,941,287,-963,129,121,165,1000,48,0
-383,941,257,-954,120,111,174,990,77,0
-393,941,267,-954,111,121,174,1000,67,0
-383,911,287,-954,111,121,165,1019,48,0
-383,931,277,-954,111,131,174,980,58,0
-383,931,277,-954,101,141,174,1000,77,0
-393,931,287,-954,101,131,174,1000,48,0
-404,931,287,-954,111,121,174,990,77,0
-373,921,277,-945,92,131,184,1009,67,0
-393,931,287,-963,111,141,174,1009,48,0
-383,921,297,-963,111,121,184,990,77,0
-393,931,267,-954,101,141,174,1009,67,0
-393,931,267,-972,92,131,184,961,48,0
-383,921,277,-954,111,121,194,1000,58,0
-393,911,287,-954,101,141,145,1009,67,0
-393,931,287,-972,101,141,184,1009,48,0
-393,931,267,-954,111,161,184,990,67,0
-393,921,297,-945,120,121,174,1000,58,0
-393,921,297,-963,101,131,174,1009,48,0
-383,921,277,-963,111,151,203,971,77,0
-373,911,287,-954,120,121,174,1000,48,0
-373,911,287,-954,120,101,184,1000,48,0
-383,931,297,-954,111,131,184,980,67,0
-404,931,247,-954,111,131,184,1000,67,0
-404,931,247,-972,111,131,184,1009,77,0
-393,921,287,-963,120,101,184,990,67,0
-393,921,287,-963,111,141,184,990,58,0
-393,921,287,-954,120,121,174,1009,48,0
-383,901,297,-954,101,131,174,990,77,0
-383,901,297,-945,101,131,174,1009,58,0
-404,921,287,-954,111,111,174,1009,48,0
-383,931,297,-945,101,141,184,980,48,0
-383,921,297,-972,101,141,174,1000,48,0
-383,921,297,-954,111,121,194,1000,77,0
-383,931,277,-954,101,121,194,980,58,0
-383,921,297,-954,120,121,165,1000,67,0
-383,921,297,-954,120,121,174,1000,38,0
-383,921,287,-954,111,141,184,1000,48,0
-383,941,297,-963,111,131,174,1000,67,0
-383,921,297,-954,101,121,184,1009,48,0
-383,921,297,-963,111,141,194,980,48,0
-383,941,277,-963,101,141,194,980,48,0
-383,941,277,-972,111,131,174,1000,58,0
-373,931,287,-954,92,151,184,990,48,0
-404,931,287,-954,92,151,184,990,48,0
-404,931,287,-963,101,131,194,1009,58,0
-383,921,267,-972,120,111,194,1009,58,0
-383,921,267,-954,111,141,165,1000,77,0
-373,931,277,-954,111,111,184,1000,58,0
-383,931,287,-954,101,131,184,990,58,0
-383,931,287,-963,120,131,174,1009,67,0
-393,931,287,-963,120,121,174,1009,67,0
-383,931,257,-963,111,141,174,1000,58,0
-373,911,306,-963,111,131,184,990,67,0
-383,931,287,-945,101,141,184,1000,48,0
-383,931,287,-963,111,141,184,1000,48,0
-373,931,277,-963,101,131,174,1000,77,0
-383,921,287,-954,101,161,165,990,48,0
-393,931,267,-954,120,111,174,980,77,0
-373,921,277,-963,111,121,174,980,77,0
-393,921,287,-963,111,131,165,1000,67,0
-373,931,287,-954,111,111,184,1000,48,0
-373,931,287,-954,120,101,194,980,58,0
-393,941,277,-963,111,131,174,1009,67,0
-383,921,287,-954,111,131,184,1000,48,0
-393,911,306,-945,111,121,194,980,67,0
-404,941,297,-963,101,141,165,1009,77,0
-373,941,277,-945,92,151,194,990,77,0
-373,931,287,-954,111,161,194,990,77,0
-383,921,297,-954,111,151,174,1019,67,0
-393,941,287,-954,111,131,184,1009,38,0
-383,931,267,-963,120,121,184,980,58,0
-383,921,287,-954,111,111,174,1000,77,0
-383,911,297,-963,111,151,184,1000,58,0
-404,921,297,-963,111,151,184,990,87,0
-393,931,277,-954,101,111,174,1000,67,0
-414,931,287,-954,111,131,194,1009,48,0
-383,921,287,-954,111,131,184,971,58,0
-393,931,297,-954,111,121,184,1009,67,0
-393,931,287,-954,101,141,184,1009,48,0
-373,931,287,-954,101,131,184,980,58,0
-393,921,297,-954,111,141,174,1009,58,0
-393,941,267,-954,101,141,174,1009,48,0
-393,931,277,-972,111,141,184,980,58,0
-383,921,297,-963,111,121,174,1000,58,0
-393,921,287,-963,101,131,174,1009,48,0
-383,921,277,-954,111,101,184,980,48,0
-373,931,306,-963,111,131,174,990,67,0
-393,921,277,-963,111,161,174,1009,58,0
-393,921,267,-945,101,141,184,980,67,0
-383,921,287,-945,83,151,174,1000,67,0
-373,941,277,-954,120,121,165,1019,77,0
-383,921,297,-954,101,141,174,990,48,0
-383,941,287,-963,111,141,174,1009,67,0
-383,921,277,-954,111,111,174,1009,48,0
-383,921,267,-954,111,131,174,1000,48,0
-383,931,287,-963,111,131,174,1000,67,0
-363,931,267,-954,111,121,174,1000,48,0
-393,921,306,-954,111,121,194,980,58,0
-383,931,267,-954,111,141,174,1009,87,0
-393,931,287,-954,111,141,165,1009,38,0
-393,931,287,-954,111,141,184,990,67,0
-393,931,287,-963,111,131,165,1000,77,0
-393,931,277,-945,92,141,184,1000,77,0
-393,941,257,-963,101,131,174,990,67,0
-373,921,277,-963,111,121,184,1009,58,0
-393,931,287,-963,111,131,174,1000,77,0
-393,931,297,-963,111,131,174,1000,67,0
-373,931,287,-954,101,151,174,1000,67,0
-383,931,267,-963,120,121,194,1000,58,0
-393,931,297,-954,101,131,184,990,58,0
-373,921,306,-963,92,121,194,980,48,0
-383,921,287,-954,92,121,184,1000,58,0
-373,921,297,-954,101,131,174,1000,77,0
-373,921,297,-954,101,141,174,1000,77,0
-393,921,316,-963,120,161,174,990,67,0
-373,921,287,-954,138,131,184,1000,58,0
-383,921,306,-981,111,141,174,990,67,0
-383,931,277,-954,120,131,174,1000,48,0
-383,911,297,-927,101,161,184,1009,38,0
-373,921,297,-972,101,131,184,1000,58,0
-404,941,287,-963,111,121,174,1000,67,0
-404,921,297,-972,101,111,184,1009,48,0
-373,921,287,-954,92,141,174,1000,67,0
-383,911,287,-963,111,151,194,990,67,0
-383,911,277,-954,111,141,184,1009,58,0
-383,931,277,-954,101,141,184,980,67,0
-383,931,277,-963,111,131,184,1009,67,0
-373,911,277,-954,111,141,184,1009,58,0
-383,921,297,-954,101,151,184,1000,48,0
-373,921,297,-963,120,141,174,1000,67,0
-393,941,257,-945,111,141,174,990,67,0
-373,941,287,-954,101,131,174,990,67,0
-373,911,287,-963,111,131,174,1000,77,0
-383,931,297,-954,92,151,174,1000,48,0
-393,921,277,-954,120,131,174,1009,48,0
-393,931,297,-945,101,131,174,1009,67,0
-383,931,267,-963,111,141,194,1000,58,0
-383,921,287,-963,111,141,184,1009,48,0
-383,941,297,-963,101,111,184,1009,58,0
-383,941,297,-963,111,131,184,1000,58,0
-383,921,287,-963,111,131,184,1009,58,0
-393,921,277,-954,120,121,203,990,58,0
-404,921,277,-945,111,131,184,1000,48,0
-383,911,297,-963,120,151,174,1000,67,0
-393,931,287,-972,111,131,165,1019,67,0
-383,931,287,-954,101,121,174,1000,77,0
-383,941,277,-954,111,141,184,1009,48,0
-393,921,277,-963,111,141,174,1000,67,0
-383,931,277,-981,111,141,174,990,67,0
-383,921,297,-963,101,151,174,1019,58,0
-393,941,277,-963,101,141,194,990,67,0
-393,941,277,-963,120,131,184,1000,58,0
-383,921,287,-954,101,121,174,990,77,0
-393,931,287,-963,120,121,184,990,58,0
-373,901,306,-963,111,131,184,1000,77,0
-393,941,277,-954,111,121,174,1009,77,0
-373,931,277,-954,101,131,174,1000,58,0
-373,931,277,-954,101,131,184,990,67,0
-383,941,267,-963,111,131,165,1000,58,0
-383,931,287,-963,120,111,155,1019,77,0
-393,931,267,-954,92,151,184,980,58,0
-393,921,297,-963,101,141,165,990,67,0
-383,931,277,-945,101,131,184,1000,58,0
-383,901,287,-954,120,121,174,990,97,0
-404,941,287,-972,111,131,165,1000,67,0
-383,921,287,-954,111,121,174,1009,67,0
-393,931,287,-954,111,121,184,990,67,0
-393,921,287,-954,101,141,174,1000,67,0
-383,921,287,-963,129,131,174,1009,87,0
-383,921,306,-954,120,121,184,990,58,0
-383,921,306,-945,92,141,174,1009,77,0
-383,921,277,-963,111,131,165,1000,77,0
-383,921,277,-963,111,141,184,990,67,0
-383,941,277,-963,120,121,184,1000,67,0
-373,911,277,-954,120,111,194,1000,58,0
-373,911,277,-963,101,141,184,990,77,0
-393,921,297,-954,111,131,184,1000,67,0
-373,921,267,-963,101,161,174,1009,58,0
-393,921,287,-954,83,151,194,990,58,0
-383,931,287,-945,101,131,165,1009,87,0
-363,931,287,-945,120,131,194,1019,97,0
-383,941,297,-954,101,141,184,980,58,0
-383,941,287,-963,101,131,174,1009,67,0
-404,921,287,-954,111,121,174,1009,38,0
-383,921,287,-954,101,141,184,1000,58,0
-383,911,287,-963,120,121,174,1000,67,0
-393,931,287,-963,111,131,184,1000,48,0
-373,931,287,-954,111,121,184,1000,77,0
-373,901,277,-954,101,141,184,990,87,0
-383,931,297,-972,120,131,165,1000,48,0
-404,931,277,-963,111,121,174,1000,67,0
-383,931,277,-963,92,121,184,1000,67,0
-373,921,287,-963,101,141,184,1000,48,0
-383,931,306,-954,101,131,184,1000,58,0
-393,941,277,-945,101,161,194,980,48,0
-383,931,277,-954,111,151,174,1009,58,0
-383,921,267,-954,120,141,184,1000,67,0
-393,931,287,-972,101,151,184,990,67,0
-393,941,297,-954,111,121,194,1000,58,0
-393,931,297,-972,111,131,184,990,67,0
-373,911,287,-963,120,121,174,1009,48,0
-393,931,287,-954,101,131,194,990,48,0
-373,931,267,-963,120,121,194,1000,48,0
-414,921,297,-963,111,141,203,980,58,0
-383,921,287,-963,129,111,194,1000,58,0
-393,941,297,-963,111,131,174,1000,58,0
-383,921,277,-945,101,121,174,1009,67,0
-373,931,287,-963,111,131,184,1009,58,0
-363,911,287,-954,120,121,184,1009,48,0
-393,911,287,-963,101,141,184,1009,58,0
-383,931,297,-954,120,121,184,980,38,0
-383,931,287,-963,101,131,174,980,38,0
-373,901,277,-954,101,141,174,980,38,0
-393,911,297,-954,101,141,194,980,67,0
-383,921,297,-954,111,121,184,980,77,0
-393,941,277,-963,101,141,165,1000,58,0
-393,931,277,-963,111,141,184,1000,77,0
-383,931,297,-963,111,121,194,990,67,0
-383,931,287,-954,120,111,174,990,67,0
-393,921,287,-963,101,141,194,1000,58,0
